Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
8,6,20,0,5,27.7,2.3,0.2,0,27.7,0,0
8,6,21,0,0,26.7,2.4,0.2,0,26.7,0,0
8,6,22,0,0,25.6,2.1,0.2,0,25.6,0,0
8,6,23,0,0,24.9,1.8,0.2,0,24.9,0,0
8,7,0,0,0,24.4,1.8,0.2,0,24.4,0,0
8,7,1,0,0,23.9,1.8,0.2,0,23.9,0,0
8,7,2,0,0,23.2,1.7,0.2,0,23.2,0,0
8,7,3,0,0,22.5,1.5,0.2,0,22.5,0,0
8,7,4,0,0,21.8,1.2,0.2,0,21.8,0,0
8,7,5,0,0,21.2,1.1,0.2,0,21.2,0,0
8,7,6,0,0,21.3,1.4,0.2,0,0,0,0
8,7,7,0,11,22.8,2.1,0.2,10.21,23.044,1.501,1.047
8,7,8,0,37,24.3,2.4,0.2,34.425,25.075,5.323,4.725
8,7,9,16,195,25.6,2.1,0.2,192.494,30.178,30.968,29.403
8,7,10,27,280,26.5,1.9,0.2,291.44,33.698,46.376,44.23
8,7,11,1,179,27.2,2,0.2,169.489,31.291,26.51,25.113
8,7,12,49,411,28,2.3,0.2,454.098,38.332,71.015,67.94
8,7,13,15,376,28.6,2.8,0.2,375.483,36.393,58.779,56.165
8,7,14,1,207,28.7,3.1,0.2,196.573,32.578,30.662,29.108
8,7,15,5,236,28.6,3.6,0.2,227.507,32.751,35.824,34.076
8,7,16,52,308,28.4,4.2,0.2,334.935,34.014,53.651,51.231
8,7,17,42,227,27.6,4.6,0.2,237.829,31.386,38.554,36.703
8,7,18,282,163,26.3,4.5,0.2,237.428,30.104,37.71,35.891
8,7,19,68,93,24.8,3.6,0.2,81.734,26.282,12.421,11.555
8,7,20,0,0,22.8,2.3,0.2,0,22.8,0,0
8,7,21,0,0,21.7,2,0.2,0,21.7,0,0
8,7,22,0,0,21,1.9,0.2,0,21,0,0
8,7,23,0,0,20.6,1.8,0.2,0,20.6,0,0
8,8,0,0,0,20.2,1.6,0.2,0,20.2,0,0
8,8,1,0,0,19.7,1.3,0.2,0,19.7,0,0
8,8,2,0,0,19.3,1.1,0.2,0,19.3,0,0
8,8,3,0,0,18.9,0.9,0.2,0,18.9,0,0
8,8,4,0,0,18.5,0.8,0.2,0,18.5,0,0
8,8,5,0,0,18.3,0.7,0.2,0,18.3,0,0
8,8,6,0,0,19,0.8,0.2,0,0,0,0
8,8,7,433,42,21.6,1.6,0.2,97.358,23.967,12.056,11.204
8,8,8,653,68,24.5,2.3,0.2,310.497,31.566,49.495,47.231
8,8,9,764,85,27.1,3,0.2,536.007,37.978,87.627,83.925
8,8,10,830,95,29.2,3.5,0.2,735.377,42.93,116.94,112.133
8,8,11,866,103,30.9,4,0.2,889.387,46.282,138.487,132.867
8,8,12,886,109,32.4,4.4,0.2,985.713,48.504,151.355,145.25
8,8,13,907,103,33.4,4.6,0.2,1019.268,49.608,155.601,149.335
8,8,14,902,103,34.1,4.9,0.2,977.687,49.059,149.941,143.889
8,8,15,887,100,34.3,5.1,0.2,871.741,47.321,135.427,129.922
8,8,16,853,94,34.1,5.2,0.2,706.203,44.54,111.874,107.257
8,8,17,795,85,33.3,5.3,0.2,501.055,40.638,81.27,77.808
8,8,18,694,71,32,5,0.2,275.429,36.085,41.073,39.127
8,8,19,488,49,29.7,3.9,0.2,72.434,30.838,8.013,7.313
8,8,20,0,0,26.7,2.2,0.2,0,26.7,0,0
8,8,21,0,0,25.1,1.8,0.2,0,25.1,0,0
8,8,22,0,0,24,1.5,0.2,0,24,0,0
8,8,23,0,0,23.1,1.4,0.2,0,23.1,0,0
8,9,0,0,0,22.4,1.3,0.2,0,22.4,0,0
8,9,1,0,0,21.7,1.3,0.2,0,21.7,0,0
8,9,2,0,0,21.1,1.3,0.2,0,21.1,0,0
8,9,3,0,0,20.6,1.4,0.2,0,20.6,0,0
8,9,4,0,0,20,1.4,0.2,0,20,0,0
8,9,5,0,0,19.4,1.7,0.2,0,19.4,0,0
8,9,6,0,0,19.7,2.3,0.2,0,0,0,0
8,9,7,432,43,21.9,3.5,0.2,97.757,23.576,12.148,11.292
8,9,8,666,67,24.7,4.4,0.2,313.875,29.799,50.383,48.086
8,9,9,784,80,26.9,5.1,0.2,542.231,35.031,89.751,85.969
8,9,10,854,87,28.7,5.5,0.2,745.287,39.319,120.31,115.375
8,9,11,135,426,30.1,5.9,0.2,549.434,37.525,87.074,83.393
8,9,12,220,469,31.3,6.3,0.2,691.155,40.233,108.42,103.934
8,9,13,213,489,32.2,6.6,0.2,710.416,41.091,110.933,106.352
8,9,14,624,249,32.6,6.7,0.2,869.777,43.408,136.063,130.534
8,9,15,885,98,32.6,6.7,0.2,867.274,43.405,136.945,131.383
8,9,16,856,88,32.2,6.5,0.2,701.259,41.14,112.684,108.037
8,9,17,804,77,31.2,6.2,0.2,496.431,37.755,81.482,78.012
8,9,18,706,64,29.9,5.6,0.2,271.832,33.645,40.789,38.853
8,9,19,515,44,28,4.5,0.2,68.188,28.969,7.294,6.622
8,9,20,0,0,25.9,2.7,0.2,0,25.9,0,0
8,9,21,0,0,24.2,1.8,0.2,0,24.2,0,0
8,9,22,0,0,22.7,1.3,0.2,0,22.7,0,0
8,9,23,0,0,21.5,1.2,0.2,0,21.5,0,0
8,10,0,0,0,20.4,1.2,0.2,0,20.4,0,0
8,10,1,0,0,19.4,1.3,0.2,0,19.4,0,0
8,10,2,0,0,18.3,1.2,0.2,0,18.3,0,0
8,10,3,0,0,17.3,1.1,0.2,0,17.3,0,0
8,10,4,0,0,16.5,1,0.2,0,16.5,0,0
8,10,5,0,0,16,1.1,0.2,0,16,0,0
8,10,6,0,0,16.5,1.5,0.2,0,0,0,0
8,10,7,398,47,18.8,2.3,0.2,96.548,20.85,12.381,11.517
8,10,8,652,75,21.7,1.7,0.2,315.482,29.808,50.68,48.372
8,10,9,783,90,24.8,1.4,0.2,551.587,40.12,89.445,85.675
8,10,10,863,97,27.4,2.1,0.2,762.202,45.584,119.928,115.008
8,10,11,891,110,29.1,2.6,0.2,918.764,49.006,141.421,135.69
8,10,12,911,118,30.6,2.8,0.2,1019.135,51.891,154.204,147.991
8,10,13,946,101,31.8,3,0.2,1055.688,53.111,158.747,152.363
8,10,14,943,99,32.5,3.2,0.2,1011.985,52.272,153.098,146.927
8,10,15,922,96,32.8,3.4,0.2,896.301,49.78,137.854,132.258
8,10,16,875,97,32.7,3.6,0.2,722.874,46.001,113.87,109.179
8,10,17,805,90,32,3.7,0.2,508.835,41.246,82.312,78.811
8,10,18,685,77,30.5,3.5,0.2,276.003,35.546,41.225,39.273
8,10,19,455,53,27.8,2.3,0.2,72.421,29.308,8.38,7.666
8,10,20,0,0,24.8,1.5,0.2,0,24.8,0,0
8,10,21,0,0,23.5,1.3,0.2,0,23.5,0,0
8,10,22,0,0,22.2,1.2,0.2,0,22.2,0,0
8,10,23,0,0,21.2,1.2,0.2,0,21.2,0,0
8,11,0,0,0,20.6,1.3,0.2,0,20.6,0,0
8,11,1,0,0,20.1,1.5,0.2,0,20.1,0,0
8,11,2,0,0,19.9,2.1,0.2,0,19.9,0,0
8,11,3,0,0,19.5,2.7,0.2,0,19.5,0,0
8,11,4,0,0,19.1,3.1,0.2,0,19.1,0,0
8,11,5,0,0,18.7,3.1,0.2,0,18.7,0,0
8,11,6,0,0,18.9,2.5,0.2,0,0,0,0
8,11,7,0,6,20.4,1.7,0.2,5.567,20.544,0.802,0.374
8,11,8,669,68,23.2,1.4,0.2,315.151,31.857,50.157,47.868
8,11,9,795,84,25.8,3,0.2,552.143,37.007,90.712,86.893
8,11,10,870,94,27.6,3.8,0.2,764.257,41.236,122.431,117.417
8,11,11,310,425,28.9,4.3,0.2,714.114,40.699,112.477,107.838
8,11,12,941,104,30.1,4.6,0.2,1033.95,46.547,159.993,153.562
8,11,13,361,398,30.8,4.6,0.2,774.811,43.084,120.567,115.623
8,11,14,503,334,31.3,4.5,0.2,836.92,44.765,129.894,124.599
8,11,15,897,121,31.2,4.3,0.2,899.549,46.121,140.383,134.692
8,11,16,858,113,30.6,4.2,0.2,728.599,42.879,116.202,111.423
8,11,17,307,250,29.4,4.2,0.2,402.427,36.181,65.465,62.599
8,11,18,11,175,27.6,4,0.2,164.927,30.46,26.735,25.33
8,11,19,449,55,24.8,3.5,0.2,73.138,26.046,8.713,7.987
8,11,20,0,0,22.2,3.3,0.2,0,22.2,0,0
8,11,21,0,0,21.2,3.2,0.2,0,21.2,0,0
8,11,22,0,0,20.5,2.5,0.2,0,20.5,0,0
8,11,23,0,0,19.6,2,0.2,0,19.6,0,0
8,12,0,0,0,18.3,1.8,0.2,0,18.3,0,0
8,12,1,0,0,16.9,2,0.2,0,16.9,0,0
8,12,2,0,0,15.7,2.2,0.2,0,15.7,0,0
8,12,3,0,0,14.9,2.5,0.2,0,14.9,0,0
8,12,4,0,0,14.3,3,0.2,0,14.3,0,0
8,12,5,0,0,13.8,3.3,0.2,0,13.8,0,0
8,12,6,0,0,14.1,3.8,0.2,0,0,0,0
8,12,7,382,48,16.1,4.4,0.2,94.715,17.539,12.373,11.509
8,12,8,641,80,18.8,4.6,0.2,315.658,23.793,51.944,49.587
8,12,9,780,96,21.1,4.5,0.2,555.377,30.1,93.733,89.801
8,12,10,873,101,23.1,4.3,0.2,773.486,35.948,126.534,121.365
8,12,11,917,106,24.9,4.1,0.2,937.697,40.89,149.216,143.191
8,12,12,941,109,26.4,4,0.2,1038.886,44.354,162.185,155.672
8,12,13,960,105,27.5,4,0.2,1073.125,46.043,166.151,159.487
8,12,14,956,103,28.2,3.9,0.2,1027.446,46.221,159.379,152.972
8,12,15,941,97,28.5,3.8,0.2,911.952,44.752,143.222,137.424
8,12,16,907,91,28.3,3.7,0.2,737.116,41.662,118.275,113.417
8,12,17,849,82,27.7,3.6,0.2,520.62,37.306,85.625,81.998
8,12,18,740,67,26.4,3.3,0.2,280.31,31.677,42.242,40.252
8,12,19,518,46,24.1,2.6,0.2,66.763,25.383,7.376,6.7
8,12,20,0,0,22.2,2.9,0.2,0,22.2,0,0
8,12,21,0,0,21.7,3.9,0.2,0,21.7,0,0
8,12,22,0,0,20.6,4,0.2,0,20.6,0,0
8,12,23,0,0,19.5,4.5,0.2,0,19.5,0,0
8,13,0,0,0,18.3,4.8,0.2,0,18.3,0,0
8,13,1,0,0,17.2,4.4,0.2,0,17.2,0,0
8,13,2,0,0,16.1,3.9,0.2,0,16.1,0,0
8,13,3,0,0,15.1,3.7,0.2,0,15.1,0,0
8,13,4,0,0,14.4,3.6,0.2,0,14.4,0,0
8,13,5,0,0,13.8,3.7,0.2,0,13.8,0,0
8,13,6,0,0,13.9,4,0.2,0,0,0,0
8,13,7,323,51,15.6,4.4,0.2,88.847,16.962,11.915,11.068
8,13,8,558,93,18.6,3.9,0.2,297.762,23.795,49.038,46.792
8,13,9,696,118,21.6,2.9,0.2,528.766,32.512,88.255,84.53
8,13,10,793,127,24.1,2,0.2,742.145,42.16,118.323,113.464
8,13,11,853,129,26.1,1.3,0.2,903.478,51.673,137.516,131.933
8,13,12,887,130,27.8,0.6,0.2,1007.268,61.917,145.981,140.079
8,13,13,526,305,29.1,0.3,0.2,853.837,60.633,123.799,118.733
8,13,14,899,124,30.1,0.9,0.2,993.785,61.14,144.703,138.848
8,13,15,884,118,30.5,1.4,0.2,883.689,54.952,132.96,127.549
8,13,16,871,99,30.5,1.5,0.2,718.7,49.981,111.405,106.807
8,13,17,818,86,30,1.6,0.2,507.419,43.484,81.305,77.841
8,13,18,719,68,28.8,1.4,0.2,273.714,36.206,40.42,38.498
8,13,19,521,43,26.5,1,0.2,62.751,28.184,6.711,6.06
8,13,20,0,0,23.7,1.1,0.2,0,23.7,0,0
8,13,21,0,0,21.7,1.4,0.2,0,21.7,0,0
8,13,22,0,0,20.2,1.5,0.2,0,20.2,0,0
8,13,23,0,0,19.2,1.7,0.2,0,19.2,0,0
8,14,0,0,0,18.2,1.9,0.2,0,18.2,0,0
8,14,1,0,0,17.2,2.2,0.2,0,17.2,0,0
8,14,2,0,0,16.4,2.4,0.2,0,16.4,0,0
8,14,3,0,0,15.9,2.4,0.2,0,15.9,0,0
8,14,4,0,0,15.6,2.3,0.2,0,15.6,0,0
8,14,5,0,0,15.4,2,0.2,0,15.4,0,0
8,14,6,0,0,16.1,2.1,0.2,0,0,0,0
8,14,7,452,39,18.3,2.3,0.2,94.778,20.277,11.614,10.779
8,14,8,691,64,21.9,1.5,0.2,318.003,30.435,50.848,48.533
8,14,9,807,78,25.8,0.6,0.2,550.921,44.565,87.834,84.124
8,14,10,876,86,28.5,0.8,0.2,759.894,52.935,116.045,111.272
8,14,11,916,93,30.4,1.4,0.2,922.933,55.931,138.085,132.481
8,14,12,936,96,32,1.7,0.2,1019.972,58.367,150.263,144.199
8,14,13,944,97,33.1,1.8,0.2,1047.969,59.613,153.346,147.166
8,14,14,940,97,33.9,1.8,0.2,1004.568,59.327,147.543,141.582
8,14,15,923,93,34.2,1.8,0.2,890.478,56.767,133.053,127.638
8,14,16,891,86,34.1,1.7,0.2,718.22,52.732,110.114,105.564
8,14,17,829,77,33.5,1.7,0.2,502.401,46.563,79.474,76.079
8,14,18,725,63,32.1,1.3,0.2,268.944,39.541,38.989,37.121
8,14,19,514,42,29.5,0.6,0.2,60.169,31.297,6.333,5.696
8,14,20,0,0,27.3,0.4,0.2,0,27.3,0,0
8,14,21,0,0,26.3,0.3,0.2,0,26.3,0,0
8,14,22,0,0,25.5,0.5,0.2,0,25.5,0,0
8,14,23,0,0,24.3,0.9,0.2,0,24.3,0,0
8,15,0,0,0,22.6,1.1,0.2,0,22.6,0,0
8,15,1,0,0,21.1,1.3,0.2,0,21.1,0,0
8,15,2,0,0,20,1.4,0.2,0,20,0,0
8,15,3,0,0,19,1.5,0.2,0,19,0,0
8,15,4,0,0,18.1,1.5,0.2,0,18.1,0,0
8,15,5,0,0,17.4,1.6,0.2,0,17.4,0,0
8,15,6,0,0,17.7,2.4,0.2,0,0,0,0
8,15,7,451,37,20.2,3.5,0.2,92.402,21.763,11.144,10.326
8,15,8,691,61,23.7,3.2,0.2,314.601,29.806,50.389,48.092
8,15,9,807,76,27.5,2.4,0.2,548.554,39.889,89.173,85.413
8,15,10,872,87,30.7,1.3,0.2,757.642,52.191,116.081,111.306
8,15,11,908,94,32.8,0.4,0.2,916.565,65.744,131.342,125.991
8,15,12,926,99,34.2,0.7,0.2,1013.014,67.579,143.266,137.466
8,15,13,931,102,35.2,1.1,0.2,1039.734,66.061,147.864,141.891
8,15,14,922,102,35.8,1.4,0.2,991.845,63.218,143.223,137.424
8,15,15,900,98,35.9,1.5,0.2,874.995,59.572,129.167,123.899
8,15,16,864,92,35.8,1.6,0.2,704.148,54.469,107.142,102.704
8,15,17,799,82,35.1,1.6,0.2,490.8,48.141,77.051,73.748
8,15,18,687,68,33.8,1.6,0.2,260.657,40.537,37.619,35.802
8,15,19,458,45,31.5,1.4,0.2,59.392,32.978,6.523,5.88
8,15,20,0,0,29.1,1.7,0.2,0,29.1,0,0
8,15,21,0,0,27.4,2.3,0.2,0,27.4,0,0
8,15,22,0,0,26.2,3.1,0.2,0,26.2,0,0
8,15,23,0,0,24.6,4,0.2,0,24.6,0,0
8,16,0,0,0,22.7,4.3,0.2,0,22.7,0,0
8,16,1,0,0,21.2,4.2,0.2,0,21.2,0,0
8,16,2,0,0,20.2,3.9,0.2,0,20.2,0,0
8,16,3,0,0,19.6,3.5,0.2,0,19.6,0,0
8,16,4,0,0,19.1,3,0.2,0,19.1,0,0
8,16,5,0,0,18.7,2.5,0.2,0,18.7,0,0
8,16,6,0,0,19,2.4,0.2,0,0,0,0
8,16,7,383,41,21.2,2.7,0.2,87.076,22.904,10.782,9.978
8,16,8,650,69,24.4,2.2,0.2,306.681,31.512,48.803,46.565
8,16,9,782,85,27.7,1.6,0.2,544.231,42.155,87.616,83.915
8,16,10,853,95,30.9,1,0.2,751.212,53.83,114.275,109.568
8,16,11,893,103,33.1,1.3,0.2,912.223,58.929,134.729,129.251
8,16,12,915,107,34.5,1.9,0.2,1010.26,59.536,148.091,142.109
8,16,13,926,106,35.5,2.3,0.2,1038.412,59.265,152.207,146.07
8,16,14,920,106,36,2.5,0.2,993.346,57.908,146.831,140.896
8,16,15,903,102,36.2,2.7,0.2,880.66,54.957,132.636,127.237
8,16,16,869,94,36.1,2.8,0.2,708.367,50.956,109.437,104.913
8,16,17,808,82,35.5,2.7,0.2,493.795,46.062,78.201,74.855
8,16,18,700,67,34,2.2,0.2,261.724,39.97,37.764,35.943
8,16,19,479,42,30.9,1.1,0.2,56.143,32.387,6.023,5.398
8,16,20,0,0,27.9,0.9,0.2,0,27.9,0,0
8,16,21,0,0,26.6,0.8,0.2,0,26.6,0,0
8,16,22,0,0,25.5,0.8,0.2,0,25.5,0,0
8,16,23,0,0,24.7,1,0.2,0,24.7,0,0
8,17,0,0,0,23.6,1.2,0.2,0,23.6,0,0
8,17,1,0,0,22.5,1.4,0.2,0,22.5,0,0
8,17,2,0,0,21.6,1.5,0.2,0,21.6,0,0
8,17,3,0,0,20.9,1.6,0.2,0,20.9,0,0
8,17,4,0,0,20.1,1.5,0.2,0,20.1,0,0
8,17,5,0,0,19.3,1.4,0.2,0,19.3,0,0
8,17,6,0,0,19.7,1.4,0.2,0,0,0,0
8,17,7,469,35,22.5,1.8,0.2,93.042,24.628,10.948,10.138
8,17,8,718,59,26,1.5,0.2,321.577,34.628,50.491,48.189
8,17,9,834,73,30.6,1.9,0.2,560.425,44.566,89.444,85.674
8,17,10,901,83,33.1,3.5,0.2,775.015,47.577,121.126,116.161
8,17,11,938,89,34.6,4,0.2,937.711,50.826,143.423,137.617
8,17,12,958,92,35.8,4.3,0.2,1036.259,52.972,156.266,149.975
8,17,13,952,102,36.8,4.4,0.2,1059.632,54.115,158.779,152.394
8,17,14,947,101,37.3,4.4,0.2,1013.121,53.863,152.375,146.232
8,17,15,929,96,37.3,4.4,0.2,895.506,51.958,136.639,131.089
8,17,16,893,92,37,4.4,0.2,721.669,48.838,112.538,107.897
8,17,17,832,81,36,4.2,0.2,503.196,44.502,80.23,76.807
8,17,18,725,65,34.1,3.5,0.2,265.846,38.935,38.419,36.573
8,17,19,501,41,30.3,1.9,0.2,54.77,31.505,5.826,5.209
8,17,20,0,0,27,1.6,0.2,0,27,0,0
8,17,21,0,0,25.7,1.6,0.2,0,25.7,0,0
8,17,22,0,0,24.6,1.4,0.2,0,24.6,0,0
8,17,23,0,0,23.5,1.4,0.2,0,23.5,0,0
8,18,0,0,0,22.6,1.3,0.2,0,22.6,0,0
8,18,1,0,0,21.8,1.4,0.2,0,21.8,0,0
8,18,2,0,0,21,1.4,0.2,0,21,0,0
8,18,3,0,0,20.2,1.4,0.2,0,20.2,0,0
8,18,4,0,0,19.3,1.3,0.2,0,19.3,0,0
8,18,5,0,0,18.5,1.3,0.2,0,18.5,0,0
8,18,6,0,0,18.6,1.5,0.2,0,0,0,0
8,18,7,434,37,21.1,2.3,0.2,89.185,22.954,10.681,9.881
8,18,8,699,62,24.4,2.2,0.2,317.339,31.755,50.411,48.112
8,18,9,825,76,28.3,2.5,0.2,557.978,40.672,90.491,86.681
8,18,10,891,85,31.3,3.9,0.2,769.223,44.829,121.603,116.62
8,18,11,929,92,33.3,4.7,0.2,932.496,47.957,144.357,138.516
8,18,12,948,97,34.7,5.4,0.2,1031.337,49.536,157.796,151.448
8,18,13,949,102,35.6,5.8,0.2,1056.057,50.093,160.98,154.512
8,18,14,949,100,35.9,5.9,0.2,1013.124,49.654,155.127,148.88
8,18,15,931,95,35.8,5.9,0.2,894.992,47.965,138.893,133.258
8,18,16,891,90,35.2,5.7,0.2,716.747,45.189,113.512,108.834
8,18,17,825,81,34,5.3,0.2,498.01,41.291,80.432,77.002
8,18,18,701,67,32.1,4.3,0.2,258.66,36.284,37.737,35.916
8,18,19,0,10,29,2.6,0.2,9.28,29.199,1.253,0.808
8,18,20,0,0,25.8,1.6,0.2,0,25.8,0,0
8,18,21,0,0,24.6,1.5,0.2,0,24.6,0,0
8,18,22,0,0,23.6,1.3,0.2,0,23.6,0,0
8,18,23,0,0,22.8,1.3,0.2,0,22.8,0,0
8,19,0,0,0,22.1,1.2,0.2,0,22.1,0,0
8,19,1,0,0,21.5,1.2,0.2,0,21.5,0,0
8,19,2,0,0,20.9,1.3,0.2,0,20.9,0,0
8,19,3,0,0,20.1,1.6,0.2,0,20.1,0,0
8,19,4,0,0,19.4,1.9,0.2,0,19.4,0,0
8,19,5,0,0,18.9,2.2,0.2,0,18.9,0,0
8,19,6,0,0,18.9,2.6,0.2,0,0,0,0
8,19,7,364,39,20.4,3,0.2,81.981,21.921,10.124,9.345
8,19,8,637,67,23.2,2.2,0.2,299.019,30.133,47.784,45.585
8,19,9,768,84,26.5,1.5,0.2,534.31,41.013,86.449,82.791
8,19,10,847,92,29.3,2.6,0.2,742.809,45.429,117.123,112.309
8,19,11,883,100,30.9,3.5,0.2,899.358,47.669,139.43,133.775
8,19,12,904,105,32.1,4.2,0.2,996.342,48.841,152.961,146.795
8,19,13,919,102,32.2,4.5,0.2,1025.581,48.734,157.329,150.999
8,19,14,912,102,31.9,4.5,0.2,979.087,47.692,151.237,145.136
8,19,15,339,326,31.9,4.4,0.2,623.381,42.074,98.088,93.992
8,19,16,243,305,31.8,4.3,0.2,471.391,39.612,75.071,71.843
8,19,17,93,244,30.9,4,0.2,280.639,35.76,45.105,43.007
8,19,18,70,166,29.1,3,0.2,173.854,32.611,27.662,26.222
8,19,19,0,12,26.7,1.7,0.2,11.14,26.985,1.527,1.072
8,19,20,0,0,24.9,1.4,0.2,0,24.9,0,0
8,19,21,0,0,24,1.5,0.2,0,24,0,0
8,19,22,0,0,23.1,1.9,0.2,0,23.1,0,0
8,19,23,0,0,22.1,2.4,0.2,0,22.1,0,0
8,20,0,0,0,21.4,3.1,0.2,0,21.4,0,0
8,20,1,0,0,20.7,3.6,0.2,0,20.7,0,0
8,20,2,0,0,20.2,3.8,0.2,0,20.2,0,0
8,20,3,0,0,19.6,3.7,0.2,0,19.6,0,0
8,20,4,0,0,18.8,3.5,0.2,0,18.8,0,0
8,20,5,0,0,18.2,3.3,0.2,0,18.2,0,0
8,20,6,0,0,18,3,0.2,0,18,0,0
8,20,7,7,58,19.5,3.5,0.2,54.313,20.511,8.636,7.913
8,20,8,595,78,22.2,3.3,0.2,294.576,27.829,47.574,45.382
8,20,9,734,100,25,2.7,0.2,530.801,36.349,87.454,83.759
8,20,10,813,115,27.2,2.6,0.2,743.85,43.348,118.201,113.346
8,20,11,857,125,28.8,2.7,0.2,901.567,47.991,139.501,133.843
8,20,12,881,130,30.2,2.6,0.2,999.317,51.836,151.421,145.314
8,20,13,889,133,31.1,2.6,0.2,1027.178,53.334,154.458,148.236
8,20,14,878,132,31.6,2.7,0.2,976.808,52.379,147.868,141.895
8,20,15,853,128,31.7,2.7,0.2,865.181,50.127,132.995,127.582
8,20,16,810,119,31.3,2.8,0.2,689.959,45.769,108.909,104.404
8,20,17,739,103,30.6,2.9,0.2,474.143,40.389,76.677,73.388
8,20,18,612,82,29.2,3,0.2,245.819,34.054,36.344,34.576
8,20,19,361,47,27,2.9,0.2,50.087,27.952,6.001,5.377
8,20,20,0,0,24.7,3.3,0.2,0,24.7,0,0
8,20,21,0,0,23.4,4.2,0.2,0,23.4,0,0
8,20,22,0,0,22.2,4.6,0.2,0,22.2,0,0
8,20,23,0,0,21.3,4.3,0.2,0,21.3,0,0
8,21,0,0,0,20.5,3.7,0.2,0,20.5,0,0
8,21,1,0,0,19.8,3,0.2,0,19.8,0,0
8,21,2,0,0,19.3,3,0.2,0,19.3,0,0
8,21,3,0,0,19,3,0.2,0,19,0,0
8,21,4,0,0,18.8,2.9,0.2,0,18.8,0,0
8,21,5,0,0,18.6,2.7,0.2,0,18.6,0,0
8,21,6,0,0,18.7,2.7,0.2,0,18.7,0,0
8,21,7,0,7,19.6,2.8,0.2,6.494,19.736,0.941,0.508
8,21,8,0,16,21.1,3,0.2,14.868,21.401,2.251,1.768
8,21,9,1,93,22.7,3.1,0.2,87.37,24.434,13.98,13.055
8,21,10,2,145,24.2,3.1,0.2,137.663,26.925,21.958,20.733
8,21,11,277,347,25.6,2.8,0.2,607.315,38.262,96.699,92.655
8,21,12,173,403,27,2.3,0.2,579.933,40.22,90.949,87.122
8,21,13,180,423,28.1,1.7,0.2,611.655,43.842,94.489,90.528
8,21,14,379,351,29.1,0.9,0.2,725.981,51.722,109.419,104.895
8,21,15,759,167,29.2,0.3,0.2,827.365,59.858,121.848,116.856
8,21,16,303,309,29.1,0.5,0.2,522.059,47.313,80.793,77.349
8,21,17,253,245,28.8,1,0.2,363.388,39.894,58.053,55.466
8,21,18,5,98,28,1.2,0.2,92.512,30.689,14.645,13.696
8,21,19,0,4,25.9,0.9,0.2,3.708,26.014,0.472,0.057
8,21,20,0,0,23.7,1.1,0.2,0,23.7,0,0
8,21,21,0,0,22.5,1.3,0.2,0,22.5,0,0
8,21,22,0,0,21.4,1.5,0.2,0,21.4,0,0
8,21,23,0,0,20.3,1.7,0.2,0,20.3,0,0
8,22,0,0,0,19.3,2,0.2,0,19.3,0,0
8,22,1,0,0,18.5,2.2,0.2,0,18.5,0,0
8,22,2,0,0,17.6,2.2,0.2,0,17.6,0,0
8,22,3,0,0,16.7,2.3,0.2,0,16.7,0,0
8,22,4,0,0,15.9,2.5,0.2,0,15.9,0,0
8,22,5,0,0,15.3,2.6,0.2,0,15.3,0,0
8,22,6,0,0,15.2,2.8,0.2,0,15.2,0,0
8,22,7,311,42,16.7,3.2,0.2,77.622,18.108,10.001,9.226
8,22,8,609,77,20,3.1,0.2,298.075,25.883,48.496,46.269
8,22,9,758,94,24,2.7,0.2,538.021,35.506,89.025,85.27
8,22,10,843,104,27.1,2.4,0.2,754.671,44.1,119.643,114.734
8,22,11,895,110,29.1,2.4,0.2,919.521,49.778,141.303,135.577
8,22,12,925,111,30.6,2.4,0.2,1021.702,53.554,153.757,147.561
8,22,13,936,113,31.7,2.4,0.2,1051.917,55.328,156.898,150.584
8,22,14,931,111,32.4,2.4,0.2,1003.623,54.955,150.349,144.282
8,22,15,916,106,32.6,2.5,0.2,888.546,52.227,135.525,130.017
8,22,16,881,96,32.4,2.4,0.2,709.623,48.403,110.978,106.395
8,22,17,814,85,31.6,2.2,0.2,489.449,43.082,78.342,74.99
8,22,18,688,69,29.6,1.7,0.2,250.013,35.894,36.198,34.435
8,22,19,430,40,26.1,1,0.2,45.498,27.361,5.211,4.617
8,22,20,0,0,24,1.2,0.2,0,24,0,0
8,22,21,0,0,22.5,1.2,0.2,0,22.5,0,0
8,22,22,0,0,20.9,1.3,0.2,0,20.9,0,0
8,22,23,0,0,19.6,1.6,0.2,0,19.6,0,0
8,23,0,0,0,18.6,1.7,0.2,0,18.6,0,0
8,23,1,0,0,17.8,1.6,0.2,0,17.8,0,0
8,23,2,0,0,17.2,1.3,0.2,0,17.2,0,0
8,23,3,0,0,16.7,1.1,0.2,0,16.7,0,0
8,23,4,0,0,16.2,1.1,0.2,0,16.2,0,0
8,23,5,0,0,15.8,1.1,0.2,0,15.8,0,0
8,23,6,0,0,16,1.3,0.2,0,16,0,0
8,23,7,347,38,18.4,2.1,0.2,78.015,20.104,9.664,8.902
8,23,8,635,70,21.6,2.2,0.2,300.11,28.557,48.25,46.033
8,23,9,773,88,25.2,2.5,0.2,540.224,37.179,88.843,85.095
8,23,10,848,99,27.7,2.3,0.2,749.679,44.912,118.509,113.643
